宁波,宁波市四季康来医药有限公司甬上民生金城店,浙江省宁波市北仑区大碶街道坝头路402、404、406号
宁波,宁波市四季康来医药有限公司甬上民生仁民店,宁波市北仑区新碶街道泰东河路111号4幢111号、113号4幢113号
宁波,宁波市四季康来医药有限公司甬上民生新大路店,浙江省宁波市北仑区新碶街道新大路126号
宁波,宁波市四季康来医药有限公司甬上民生四季店,浙江省宁波市北仑区新碶新大路668号1幢668号、670号1幢670号
宁波,宁波市四季康来医药有限公司甬上民生东河路店,宁波市北仑区新碶街道东河路628、630号1幢004号
宁波,宁波市四季康来医药有限公司甬上民生上街店,浙江省宁波市北仑区大碶上街8号1幢（1)（2）
宁波,宁波市四季康来医药有限公司甬上民生天兴嘉园店,宁波市北仑区霞浦街道泰东河路180号14幢180号
宁波,宁波四季康来医药有限公司北仑银杏店,宁波市北仑区新碶街道沿海村17-7~8号
宁波,宁波市四季康来医药有限公司北仑大碶店,宁波市北仑区大碶街道人民北路387号21幢387号、389号21幢389号
宁波,宁波市四季康来医药有限公司北仑凤洋店,宁波市北仑区新碶街道沿海村凤洋二路
宁波,宁波市四季康来医药有限公司北仑王隘店,宁波市北仑区大碶街道老贺村楼下23号
宁波,宁波市四季康来医药有限公司北仑庐山店,宁波市北仑区霞浦街道庐山东路1269号
宁波,宁波市四季康来医药有限公司北仑衙前店,宁波市北仑区小港街道衙前村康乐桥100号
宁波,宁波市四季康来医药有限公司保税区店,宁波市北仑区保税区庐山西路158号1-105
宁波,宁波市四季康来医药有限公司北仑沿海店,宁波市北仑区新碶街道沿海村张功房52号
宁波,宁波市四季康来医药有限公司北仑柴桥店,宁波市北仑区柴桥街道盟光路270号（云景四季）17幢270号
宁波,宁波海王星辰健康药房有限公司新大店,新碶新大路283-285号
宁波,宁波海王星辰健康药房有限公司柴桥店,北仑柴桥薪桥北路399、401、403、405号
宁波,宁波海王星辰健康药房有限公司黄山豪庭店,北仑区新碶岷山路610号1幢610号
宁波,宁波四明大药房有限责任公司新大连锁店,北仑区新碶新大路366号、368号、370号
宁波,宁波四明大药房有限责任公司大碶连锁店,宁波市北仑区（大碶）坝头路548、550号
宁波,宁波四明大药房有限责任公司北仑药城分公司,宁波市北仑区新碶街道新大路曼哈顿商业广场A座壹楼109号
宁波,宁波四明大药房有限责任公司新碶连锁店,宁波市北仑区新碶街道横河路515、517号
宁波,浙江友禾大药房有限公司霞浦分店,宁波市北仑区霞浦街道霞浦中路163号
宁波,浙江友禾大药房有限公司新大路分店,宁波市北仑区大碶新大路1491号42幢1491号、1493号42幢1493号、1495号42幢1495号
宁波,浙江友禾大药房有限公司小港分店,北仑区戚家山东海路32-3号1幢121、122室
宁波,浙江友禾大药房有限公司格林分店,宁波市北仑区柴桥薪桥南路8号
宁波,浙江友禾大药房有限公司第三十二分店,宁波市北仑区戚家山环山路6-3C号1幢6-3C号
宁波,浙江友禾大药房有限公司恒山店,北仑区新碶街道恒山路106、108号
宁波,浙江友禾大药房有限公司泰东河路店,宁波市北仑区新碶街道泰东河路79号5幢79号、81号5幢81号
宁波,浙江友禾大药房有限公司东河店,宁波市北仑区新碶街道东河路691、693号店面
宁波,浙江友禾大药房有限公司第三十一分店,宁波市北仑区小港街道渡口南路145号1幢145号
宁波,浙江友禾大药房有限公司第三十分店,北仑区新碶街道庐山东路1079号、1081号
宁波,浙江友禾大药房有限公司坝头路分店,浙江省宁波市北仑区大碶街道坝头路473号一层-2、475号一层-2、477号一层-2、479号一层-2
宁波,浙江友禾大药房有限公司江南路店,宁波市北仑区小港江南东路482号
宁波,浙江友禾大药房有限公司宁波北仑横河路店,宁波市北仑区新碶横河路824号、826号
宁波,浙江友禾大药房有限公司北仑春晓分店,宁波市北仑区春晓街道观海路211号6幢1号60-7
宁波,浙江友禾大药房有限公司柴桥分店,宁波市北仑区柴桥街道薪桥北路148、150号
宁波,浙江友禾大药房有限公司新恒店,浙江省宁波市北仑区新碶新大路260号1幢260号、260-1号1幢260-1号
宁波,浙江友禾大药房有限公司红联店,浙江省宁波市北仑区小港渡口路128号5幢（1）-1
宁波,浙江友禾大药房有限公司第二十八分店,宁波市北仑区新碶西街4-8号中间两间
宁波,上海益丰大药房连锁有限公司宁波新大路店,宁波市北仑区新大路396号1-2层、398号1-2层
宁波,上海益丰大药房连锁有限公司宁波嵩山路店,宁波市北仑区嵩山路646#1-2层门面
宁波,宁波北仑九峰山大药房药品有限责任公司,宁波市北仑区（霞浦）九峰小区6号楼
宁波,宁波北仑九峰山大药房药品有限责任公司陈华放心人药房,宁波市北仑区新碶街道宝山路133号（中央风景大厦）B幢133号
宁波,宁波市北仑区梅山梅西九峰山大药房,北仑区新碶泰东河路157、159号
宁波,宁波市北仑区春晓九峰山大药房,北仑区春晓镇三山村合宅下宅甲195号
宁波,宁波市北仑区大碶清水九峰山大药房,宁波市保税区庐山西路158号第一幢1层1-112号
宁波,宁波市北仑区大碶清水九峰山大药房陈华店,宁波市北仑区霞浦街道书院村陈华车站旁
宁波,宁波市北仑区大碶邬隘桥头九峰山大药房,宁波市北仑区大碶街道邬隘116-4号
宁波,宁波市北仑区大碶西河塘九峰山大药房,宁波市北仑区大碶街道邬隘村大成门口4-5号(一层)
宁波,宁波市北仑区大碶倪家弄九峰山大药房,浙江省宁波市北仑区大碶街道清水菜场31、32、33号
宁波,宁波市北仑区滨海九峰山大药房,宁波市北仑区春晓街道寻海路62号3幢1号5、6间
宁波,宁波市北仑区新碶君康大药房,宁波市北仑区新碶街道凤洋二路155-157号
宁波,宁波市北仑区新碶君康大药房东河店,宁波市北仑区新碶东河路677号、679号
宁波,宁波市北仑区新碶君康大药房小港分店,北仑区戚家山街道桥东街20号-3
宁波,宁波市北仑区新碶君康大药房明州路店,浙江省宁波市北仑区戚家山街道直街72号1幢2-1号74号1幢5号
宁波,宁波市北仑区新碶君康大药房芙蓉家园店,宁波市北仑区新碶街道明州路834号
宁波,宁波市北仑区新碶君康大药房九峰店,宁波市北仑区霞浦街道九峰西路60、62号
宁波,宁波市北仑区新碶君康大药房霞浦店,宁波市北仑区霞浦街道霞西村霞浦路30号
宁波,宁波市北仑区新碶君康大药房沿海店,宁波市北仑区新碶街道五台山路285、287号
宁波,宁波市北仑区小港甬君大药房,宁波市北仑区小港街道振兴东路14号、16号、18号
宁波,宁波华夏康泰药品零售有限公司,浙江省宁波市北仑区新碶街道恒山路218号-222号店面（双号）
宁波,宁波华夏康泰药品零售有限公司北仑横河路店,宁波市北仑区新碶横河路87弄103-1、103-2号
宁波,宁波市北仑区康泽药业有限公司,宁波市北仑区大碶人民南路61号 
宁波,宁波市北仑区康泽药业有限公司文化宫店,北仑大碶人民北路8号
宁波,宁波市北仑区康泽药业有限公司高凤路分公司,北仑区新碶街道高凤路477号31幢477号
宁波,宁波市北仑区康泽药业有限公司新华园店,宁波市北仑区大碶街道坝头路81号21幢81号
宁波,宁波市北仑区康泽药业有限公司坝头路店,大碶街道鸿顺家园高田王街56号
宁波,宁波市北仑区残联荣仁堂大药房（普通合伙）,宁波市北仑区新碶东河塘路22号
宁波,宁波市鄞州一源药房（普通合伙）戚家山店,宁波市北仑区新碶街道凤洋一路52号1幢52号-3
宁波,宁波市北仑区大碶泉康大药房（普通合伙）,宁波市北仑区大碶街道王隘193号
宁波,宁波市北仑区丰乐大药房有限公司,宁波市北仑区新碶凤洋一路868、870、872号一层
宁波,宁波市北仑区万泽大药房,浙江省宁波市北仑区新碶街道凤洋一路48号8幢（1-2）号
宁波,宁波市北仑区程功百姓药品零售有限公司竺山大药房,宁波市北仑小港街道红联渡口路337巷2、4号
宁波,宁波市北仑区程功百姓药品零售有限公司红联大药房,宁波市北仑区小港街道红联振兴西路12幢101室
宁波,宁波市北仑区程功百姓药品零售有限公司,宁波市北仑区小港街道衙前村村委店面房1-2号
宁波,宁波市北仑区程功百姓药品零售有限公司山下大药房,宁波市北仑区小港街道山下村郭家119号
宁波,宁波市北仑区程功百姓药品零售有限公司衙前大药房,宁波市北仑区小港街道振兴西路206号1幢206号
宁波,宁波市北仑区新碶康诚大药房,宁波市北仑区新碶街道华山路298号
宁波,宁波市北仑区新碶康诚大药房人民路分店,北仑区大碶人民南路141号12幢141号
宁波,宁波市北仑区新矸东和大药房,宁波市北仑区新矸街道东河路557号
宁波,宁波市北仑新城大药房柴桥分店,宁波市北仑区柴桥镇薪桥北路338-342号
宁波,宁波市北仑新城大药房,宁波市北仑区新碶街道新大路432号434号1幢432号434号
宁波,宁波市鄞州家家乐药房邬隘分店,浙江省宁波市北仑区大碶街道邬隘村230号
宁波,宁波市鄞州家家乐药房岷山路店,浙江省宁波保税区庐山西路158号1幢1-103号
宁波,宁波市鄞州家家乐药房坝头路分店,宁波市北仑区大碶坝头西路213号
宁波,宁波市鄞州家家乐药房大树分店,宁波市北仑区新碶街道天目山路146、148号
宁波,宁波市鄞州家家乐药房新大路分店,北仑区新碶街道五台山230、232号
宁波,宁波市北仑区小港万德大药房（普通合伙）,宁波市北仑区小港街道纬四路73号1幢73号、75号1幢75号
宁波,宁波市北仑区小港万德大药房（普通合伙）丹桂店,宁波市北仑区新碶红枫路21号8幢21号
宁波,宁波市北仑区小港万德大药房（普通合伙）格圆店,宁波市北仑区新碶街道岷山路251号34幢251号
宁波,宁波市北仑区小港万德大药房（普通合伙）妙林店,宁波市北仑区新碶街道妙林新苑001-05号
宁波,宁波市北仑区柴桥同安大药房（普通合伙）,宁波市北仑区新碶街道妙林新苑1号
宁波,宁波市北仑区万兴堂大药房（普通合伙）,宁波市北仑区大碶沿山河南路296-甲号、296-乙号、292号
宁波,宁波市北仑区大碶平易中西药大药房（普通合伙）,宁波市北仑区大碶街道镇大路140、142号、144号
宁波,宁波市北仑区万兴大药房有限公司,北仑区柴桥街道老街南路86号-2、86号-3
宁波,宁波市北仑区大碶天和大药房,宁波市北仑区大碶学苑东路43、45、47号
宁波,宁波市北仑区大碶天和大药房烟墩店,宁波市北仑区大碶学苑南路120号1幢120号、122号1幢122号
宁波,宁波市北仑区大碶甬和大药房,宁波市北仑区大碶街道先锋村沿山公路旁999-18号
宁波,宁波市北仑区友谊大药房有限公司,宁波市北仑区新碶街道横河路148号、150号
宁波,宁波市北仑区友谊大药房有限公司鸿翔锦苑分店,宁波市北仑区新碶庐山东路601、603号
宁波,宁波市北仑区友谊大药房有限公司新向公寓分店,北仑区霞浦街道霞浦中路193号9栋2-4号
宁波,宁波市北仑区新碶甬康药店,宁波市北仑区新碶街道通泰路175、177号
宁波,宁波市北仑区金桥大药房零售有限公司,宁波市北仑区柴桥街道薪桥北路366号-368号
宁波,宁波市北仑区金桥大药房零售有限公司新模店,北仑区小港街道新模村墓孝陈42号
宁波,宁波老百姓大药房有限公司,宁波市北仑区新碶东河路538号1幢538号一层
宁波,宁波老百姓大药房有限公司大碶店,宁波市北仑区大碶街道人民南路326-332号
宁波,宁波老百姓大药房有限公司嵩山店,宁波市北仑区新碶街道嵩山路616、618、620号
宁波,宁波老百姓大药房有限公司白峰店,宁波市北仑区大碶学苑东路23号4幢23号、25号4幢25号、27号4幢27号一层
宁波,宁波老百姓大药房有限公司永诚店,宁波市北仑区新碶街道贝碶村福泉路81号-2
宁波,宁波市北仑区黄金海岸怡康大药房,宁波市北仑区新碶街道高塘街103号
宁波,宁波市北仑区大碶石湫药店明州分店,宁波市北仑区峨眉山路188号-8.9
宁波,宁波市北仑区大碶石湫药店,宁波市北仑区小港街道联合路303号-305号
宁波,宁波市北仑区大碶石湫药店山前分店,北仑区霞浦街道盛霞路38号
宁波,宁波市北仑区大碶石湫药店湖塘分店,宁波市北仑区大碶湖塘菜场17号A幢17号、18号A幢18号
宁波,宁波北仑平安百姓大药房有限公司,宁波市北仑区横河路629、631、635号（一楼）
宁波,宁波北仑平安百姓大药房有限公司新向分店,北仑区新碶街道华山路10号101-4
宁波,宁波北仑平安百姓大药房有限公司国贸分店,宁波市北仑区大碶街道沿山河南路176-乙号5176-乙、178号5178一层
宁波,宁波北仑平安百姓大药房有限公司灵峰分店,浙江省宁波市北仑区大碶街道石湫村402号
宁波,宁波北仑家家好药品零售有限公司,宁波市北仑区新碶嵩山路928-932号
宁波,宁波北仑家家好药品零售有限公司黄山豪庭分店,宁波北仑新碶街道体育馆路26号
宁波,宁波市北仑区新碶华馨家家好大药房,宁波市北仑区新碶街道明州路817号、819号2幢817号、819号
宁波,宁波经济技术开发区明和大药房,宁波市北仑区戚家山街道蔚斗新村2-18号
宁波,宁波经济技术开发区明和大药房山下分店,浙江省宁波市北仑区大碶街道镇大路229、231、233号
宁波,宁波市北仑区小港万民大药房,宁波市北仑区小港渡口南路177巷48-50号
宁波,宁波市北仑区小港万民大药房高塘分店,浙江省宁波市北仑区梅山美的大道259-1
宁波,宁波经济技术开发区广福大药房有限公司,宁波市北仑区新碶街道永丰村永傅路67-69号
宁波,宁波经济技术开发区广福大药房有限公司明州路店,宁波市北仑区新碶街道明州路811号、813号
宁波,宁波市北仑区新碶隆康大药房同树路店,宁波市北仑区新碶街道同树路87号（大同商业广场）4幢87号
宁波,宁波市北仑区新碶隆康大药房,宁波市北仑区新碶街道高塘村（老车站旁）
宁波,宁波市北仑区霞浦顺丰大药房柴桥薪桥分店,宁波市北仑区柴桥薪桥南路141、143号一层
宁波,宁波市北仑区霞浦顺丰大药房,宁波市北仑区新碶街道富邦世纪商业广场A2区渭河路43号2幢渭河路43号-1
宁波,宁波市北仑区新碶康泰药店,北仑区新碶街道高凤路620-624号（双号）
宁波,宁波市北仑区新碶康泰药店嵩山分店,宁波市北仑区（新碶）嵩山路895-897号
宁波,宁海佰药之家大药房北仑霞浦分店,宁波市北仑区霞浦街道霞浦中路2号-2
宁波,宁海佰药之家大药房北仑新碶分店,宁波市北仑区新碶街道福泉路30号
宁波,宁波市北仑区大碶养怡堂大药房,宁波市北仑区大碶学苑东路96、98号
宁波,宁波市北仑区大碶养怡堂大药房学苑店,宁波市北仑区大碶新大路1536号
宁波,宁波北仑霞浦为民大药房有限公司九凤分公司,宁波市北仑区九峰北路1-5号
宁波,宁波北仑霞浦为民大药房有限公司,宁波市北仑区霞浦街道霞浦中路138号、140号
宁波,宁波市北仑区新碶友峰大药房有限公司,宁波市北仑区新碶街道算山村虞袁268号
宁波,宁波市北仑区新碶友峰大药房有限公司沿海店,宁波市北仑区新碶街道沿海村出租房28幢101室店面房
宁波,宁波市北仑区新碶友康大药房,宁波市北仑区霞浦九峰北路13、15号
宁波,宁波市北仑区新碶友康大药房永丰店,宁波市北仑区新碶街道武夷山路35号（23-24#）
宁波,宁波市北仑区新碶友康大药房陈华浦店,宁波市北仑区霞浦街道上付北路陈华浦菜场营外3-4号
宁波,宁波市北仑区新碶友康大药房荣安店,宁波市北仑区大碶街道茅洋山路62号13幢62号
宁波,宁波市北仑区大矸康健民药店戚家山分店,宁波市北仑区戚家山桥东街51-66号1幢51-66号
宁波,宁波市北仑区大矸康健民药店,宁波市北仑区新碶街道新大路917-919号
宁波,宁波市北仑区新碶凤洋药店（普通合伙）,宁波市北仑区新碶街道凤洋二路534-536号
宁波,宁波市北仑新碶百润堂大药房,宁波市北仑区（新碶）凤洋二路517-519号
宁波,宁波市北仑区三味大药房（普通合伙）,宁波市北仑区小港街道新建村
宁波,宁波市北仑区小港天盛大药房,宁波市北仑区戚家山街道蔚斗新村2-1号
宁波,宁波市北仑区小港华美药房（普通合伙）,北仑区小港街道衙前街31-32号
宁波,宁波市北仑区小港健兴药店,北仑区小港街道五盟村
宁波,宁波市北仑区小港绿和大药房,宁波市北仑区小港街道下邵营业房3#、4#店面
宁波,宁波市北仑区小港康仁大药房,宁波市北仑区小港街道下倪桥村农贸市场16—17号
宁波,宁波市北仑区药源大药房有限公司,北仑区白峰镇凤山路62号东起4-5间
宁波,宁波市北仑区清风中西大药房有限公司,宁波市北仑区新碶街道沿海出租房25幢1-3室
宁波,宁波市北仑区大矸惠康大药房,宁波市北仑区大碶街道镇大路26、28号
宁波,宁波市北仑区大碶惠仁药店,北仑区大碶街道镇兴路47-2号
宁波,宁波市北仑区白峰东城大药房,北仑区白峰镇郭巨兴巨路132号
宁波,宁波市北仑区寿源康大药房有限公司,宁波市北仑区新碶街道明州路1067号
宁波,宁波市北仑区益宁大药房有限公司,宁波市北仑区新碶街道同树路166号
宁波,宁波市北仑区安康无忧药品零售有限公司,浙江省宁波市北仑区春晓街道听海路668号6幢1号第一层从东向西（9-1）店面
宁波,宁波市北仑区新碶兴康药房,宁波市北仑区新碶街道武夷山路35号11-12号
宁波,宁波市北仑区大矸塘湾药店,宁波市北仑区大矸街道人民北路80、82号
宁波,宁波北仑汝宁大药房,北仑区小港街道山下村经四路288号第三间
宁波,宁波市北仑区白峰老百姓大药房,宁波市北仑区白峰峰城路173号1幢173号，175号1幢175号
宁波,宁波市镇海益参堂大药房北仑区小港分店,宁波市北仑区戚家山街道联合区域环山路10-7号
宁波,宁波市北仑区柴桥全吉药店,宁波市北仑区柴桥薪桥南路3号
宁波,宁波市北仑区新碶永熙堂大药房,北仑区新碶岷山路912号9幢912号-914号9幢914号
宁波,宁波市经济技术开发区正盛药品零售有限公司,宁波市北仑区梅山乡梅中村邮电大楼对面东起第5、6、7间
宁波,宁波市北仑区小港立好医药零售有限公司,宁波市北仑区小港红联振港路228、230号
宁波,宁波市北仑区新碶美康大药房（普通合伙）,宁波市北仑区新碶街道明州路983-985号
宁波,宁波市北仑区保昌大药房有限公司,北仑区新碶街道华山路30号、32号
宁波,宁波市北仑区大碶慧安大药房,宁波市北仑区大碶街道湖塘菜场13-15号
宁波,宁波经济技术开发区康满多药房,宁波市北仑区戚家山街道直街46号
宁波,宁波北仑心居大药房有限公司,宁波市北仑区大碶街道坝头西路48号
宁波,宁波市北仑区春晓洋沙山药房,宁波市北仑区春晓镇三山街32号6幢32号
宁波,宁波市北仑渡康人生大药房有限公司,宁波市北仑区春晓街道听海路668号7幢1号第一层1-4
宁波,宁波市北仑区大碶锦琦大药房（普通合伙）,宁波北仑大碶坝头东路438号37幢438号440号37幢440号
宁波,宁波市北仑幸福一家人大药房有限公司,北仑区小港渡口路15.15-17.17-1号1幢15.15-1.17.17-1号
宁波,宁波市北仑区霞浦杏林大药房,北仑九峰西路116-118号
宁波,宁波市北仑区小港宏斌药店（普通合伙）,宁波市北仑区小港新模村墓孝陈75号
宁波,宁波市北仑区新碶华欣大药房,宁波市北仑区新碶街道高塘综合市场楼173-10-11号
宁波,宁波市北仑区新碶民健大药房,宁波市北仑区（新碶）福泉路16号
宁波,宁波市北仑区福安堂大药房,宁波市北仑区新碶新大路292、294号
宁波,宁波市北仑区大碶伊家康大药房,北仑区大碶街道龙角山路100号11幢100号、102号11幢102号
宁波,宁波市北仑区小港仁福堂大药房,宁波市北仑区（小港）泰山境苑1-21至1-24号店面
宁波,宁波市北仑区柴桥天一堂大药房,宁波市北仑区柴桥四村堍里路73号
宁波,宁波市北仑区柴桥阳光药店,宁波市北仑区柴桥街道后所城南A273号
宁波,宁波市镇海君诚大药房小港药房,宁波市北仑区小港街道峡江小区山清轩长山路12-1号
宁波,宁波市北仑区霞浦宁泰大药房,北仑区霞浦街道丁山路31号1幢31号、33号1幢33号
宁波,宁波北仑惠泽大药房有限公司,宁波市北仑区小港街道红联泰山锦苑店31、33号店
宁波,宁波市北仑区大碶福民大药房,宁波市北仑区大碶街道前宋村贺家5号2幢（1）号
宁波,宁波市北仑区大碶可依药房,宁波市北仑区大碶街道石湫村288-3-4号
宁波,宁波市北仑区金玉堂大药房有限公司,宁波市北仑区柴桥聚富路18弄1号2幢1号18弄3号2幢3号18弄5号2幢5号
宁波,宁波市北仑区小港雨虹大药房,宁波市北仑区小港街道红联季景路212-214号
宁波,宁波市北仑区福悦堂药房有限公司,北仑区小港街道孔墅村胡家塔212-1号
宁波,宁波市北仑区医心康大药房有限公司,宁波市北仑区大碶街道人民北路500号4幢500号、502号4幢502号
宁波,宁波市北仑区大碶贤才大药房,宁波市北仑区大碶街道王隘村182-1号
宁波,宁波市北仑区春晓百杏大药房,宁波市北仑区春晓街道观海路275-35号（世贸海滨花园）2幢275-35号
宁波,宁波市北仑区大碶人人好大药房,北仑区大碶街道西岙山村城门新村南86号
宁波,宁波市北仑区春晓盛誉医药有限公司,宁波市北仑区春晓镇洋沙山88-2号
宁波,宁波市北仑区大碶宝康大药房,北仑区大碶街道前宋村1号
宁波,宁波市北仑区新碶高塘开心大药房（普通合伙）,宁波市北仑区高塘街144号
宁波,宁波市北仑区新碶世纪家园药房,宁波市北仑区新碶高凤路511-513号
宁波,宁波市北仑区小港天诚大药房,宁波市北仑区小港街道红联渡口南路177巷99-101号
宁波,宁波市北仑区新碶和华堂医药有限公司,宁波市北仑区新碶街道高塘村高塘街100-6、100-7号
宁波,宁波北仑悬济大药房有限公司,北仑区大碶茅洋山路500号6幢1号楼1层第17-18间
宁波,宁波市北仑区甬兴大药房有限公司,宁波市北仑区春晓街道观海路275-12号
宁波,宁波市北仑区春晓三山大药房,宁波市北仑区春晓镇三山村（三山汽车站）
宁波,宁波市北仑区柴桥一心堂大药房,宁波市北仑区柴桥街道薪桥南路100号、102号
宁波,宁波市北仑泰山堂医药零售有限公司,宁波市北仑区（小港）桥东街5号
宁波,宁波市北仑区大碶慈济大药房,宁波市北仑区大碶街道塔峙菜场A-1、A-2号
宁波,宁波市北仑区新碶仁和大药房,宁波市北仑区新碶新建路117号
宁波,宁波市北仑区新碶美天药房,宁波市北仑区新碶街道庐山东路1110号
宁波,宁波市北仑区新碶友友大药房,宁波市北仑区新碶街道黄浦江路118.120号
宁波,宁波市北仑区恒大药房,宁波市北仑区东河塘路135号、137号
宁波,宁波市镇海胜利药店北仑区快乐药房,宁波市北仑区高塘街5号第一层东边四间
宁波,宁波市北仑康和大药房,宁波市北仑区新碶街道高塘新二街店面房18-19号
宁波,宁波市北仑区小港华仁大药房,浙江省宁波市北仑区新碶街道高塘村高塘街35号
宁波,宁波市北仑区新碶宇浩大药房,宁波市北仑区新碶街道永丰村永傅路40号-2-3号
宁波,宁波市北仑区新碶港城大药房,宁波市北仑区（新碶）新大路47-1号
宁波,宁波市北仑区新碶华康药房,宁波市北仑区新碶街道凤洋二路448-450号
宁波,宁波市北仑区新碶医药零售有限公司,宁波市北仑区（新碶）西街10号
宁波,宁波市北仑区小港怡悦大药房,宁波市北仑区小港街道渡口南路177巷5号、7号
宁波,宁波市北仑区小港清尹药店,宁波市北仑区小港经一路125、127号
宁波,宁波市北仑区柴桥养正堂药店万景山分店,宁波市北仑区柴桥街道万景山路51号、53号、55号B幢51、53、55号
宁波,宁波市北仑区小港民众药店（普通合伙）,宁波市北仑区小港街道衙前村九房61号
宁波,宁波市北仑区霞浦百草药店（普通合伙）,宁波市北仑区新碶街道泰东河路121号、123号
宁波,宁波市北仑区大碶惠鑫大药房,宁波市北仑区大碶街道宁穿路178号.180号.182号
宁波,宁波市北仑区小港寿仙堂大药房,北仑区小港街道红联振兴东路2幢102、103、104
宁波,宁波市北仑区子悦医药零售有限公司,宁波市北仑区小港街道红联振兴东路201、203号
宁波,宁波市北仑甬心堂大药房有限公司,宁波市北仑区小港街道前进路266、270号1幢266、270号
宁波,宁波市北仑区白峰东部大药房,北仑区白峰镇峰城路147号
宁波,宁波市北仑区甬新大药房有限公司,浙江省宁波市北仑区大碶街道高田王街293号、295号
宁波,宁波市北仑区万兴大药房有限公司湖塘店,浙江省宁波市北仑区大碶街道沿山河南路140号、142号 
宁波,宁波市北仑区万心大药房有限公司,浙江省宁波市北仑区大碶街道甬江南路58号3幢01室（6、7#门面）
